num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
34000000	24700	999833600	1.55095e+06	1.55088e+06	1.55095e+06	1.55088e+06	1.55095e+06	1.55095e+06	1.55088e+06
35000000	25362	1008218112	1.54963e+06	1.54991e+06	1.54984e+06	1.54956e+06	1.54963e+06	1.5497e+06	1.54991e+06
36000000	26056	1016762368	1.54819e+06	1.54825e+06	1.54825e+06	1.54825e+06	1.54852e+06	1.54839e+06	1.54825e+06
37000000	27494	1383665664	1.55842e+06	1.55849e+06	1.55855e+06	1.55849e+06	1.55842e+06	1.55855e+06	1.55862e+06
38000000	28153	1389998080	1.55693e+06	1.55687e+06	1.55693e+06	1.55693e+06	1.55699e+06	1.55687e+06	1.55699e+06
39000000	28808	1398337536	1.55701e+06	1.55707e+06	1.55707e+06	1.55713e+06	1.5572e+06	1.55707e+06	1.55713e+06
40000000	29481	1406779392	1.55624e+06	1.5563e+06	1.55636e+06	1.5563e+06	1.55636e+06	1.55642e+06	1.55636e+06
41000000	30134	1415036928	1.55527e+06	1.55539e+06	1.55556e+06	1.55539e+06	1.5555e+06	1.5555e+06	1.55545e+06
42000000	30800	1423507456	1.55481e+06	1.55481e+06	1.55458e+06	1.55463e+06	1.55463e+06	1.55481e+06	1.55475e+06
43000000	31450	1431879680	1.55381e+06	1.55381e+06	1.55397e+06	1.55381e+06	1.55381e+06	1.55381e+06	1.55381e+06
44000000	31983	1438179328	1.57351e+06	1.5752e+06	1.57582e+06	1.57576e+06	1.57599e+06	1.5761e+06	1.57604e+06
45000000	32798	1446563840	1.55199e+06	1.55199e+06	1.55194e+06	1.55215e+06	1.55215e+06	1.55231e+06	1.55226e+06
46000000	33229	1454952448	1.57389e+06	1.57378e+06	1.57389e+06	1.57399e+06	1.57416e+06	1.57405e+06	1.57426e+06
47000000	34119	1463255040	1.55167e+06	1.55192e+06	1.55208e+06	1.55192e+06	1.55213e+06	1.55187e+06	1.55192e+06
48000000	34550	1471643648	1.57192e+06	1.57181e+06	1.57207e+06	1.57192e+06	1.57197e+06	1.57181e+06	1.57192e+06
49000000	35450	1477947392	1.55e+06	1.54995e+06	1.55e+06	1.54995e+06	1.54995e+06	1.54995e+06	1.54995e+06
50000000	35889	1486249984	1.56976e+06	1.56961e+06	1.56971e+06	1.56971e+06	1.56966e+06	1.56976e+06	1.56971e+06
51000000	36799	1494753280	1.54968e+06	1.54954e+06	1.54982e+06	1.54968e+06	1.54978e+06	1.54954e+06	1.54968e+06
52000000	37459	1503150080	1.54826e+06	1.5484e+06	1.54826e+06	1.54849e+06	1.54822e+06	1.54836e+06	1.54859e+06
53000000	38150	1513213952	1.54591e+06	1.546e+06	1.546e+06	1.54618e+06	1.54609e+06	1.54609e+06	1.54627e+06
54000000	38851	1517862912	1.54648e+06	1.54626e+06	1.54652e+06	1.54648e+06	1.54644e+06	1.54657e+06	1.54652e+06
55000000	40659	2063118336	1.55768e+06	1.5575e+06	1.55759e+06	1.55754e+06	1.55763e+06	1.55754e+06	1.55759e+06
56000000	41143	2071461888	1.57702e+06	1.57689e+06	1.57693e+06	1.5768e+06	1.5772e+06	1.57684e+06	1.57702e+06
57000000	42004	2079920128	1.55534e+06	1.55542e+06	1.55542e+06	1.55551e+06	1.55534e+06	1.55546e+06	1.55538e+06
58000000	42703	2088132608	1.55492e+06	1.55492e+06	1.55496e+06	1.555e+06	1.55496e+06	1.555e+06	1.55496e+06
59000000	43135	2096611328	1.57881e+06	1.57957e+06	1.57953e+06	1.57948e+06	1.57948e+06	1.57961e+06	1.57953e+06
60000000	43994	2102898688	1.55388e+06	1.55392e+06	1.55396e+06	1.55404e+06	1.55404e+06	1.554e+06	1.55396e+06
61000000	44332	2111307776	1.57757e+06	1.57761e+06	1.57749e+06	1.57745e+06	1.57757e+06	1.57753e+06	1.57745e+06
62000000	44983	2119708672	1.57733e+06	1.57733e+06	1.57733e+06	1.57729e+06	1.57737e+06	1.57745e+06	1.57741e+06
63000000	45954	2128166912	1.55249e+06	1.55253e+06	1.55241e+06	1.55249e+06	1.55249e+06	1.55245e+06	1.55253e+06
64000000	46314	2136555520	1.57585e+06	1.57585e+06	1.57585e+06	1.57581e+06	1.57585e+06	1.57581e+06	1.57593e+06
65000000	47279	2142871552	1.55161e+06	1.55161e+06	1.55165e+06	1.55165e+06	1.55165e+06	1.55172e+06	1.55172e+06
66000000	47718	2151047168	1.57177e+06	1.57188e+06	1.57162e+06	1.57203e+06	1.57184e+06	1.5718e+06	1.57173e+06
67000000	48598	2161180672	1.55161e+06	1.55161e+06	1.55161e+06	1.5515e+06	1.55164e+06	1.55161e+06	1.55161e+06
68000000	48934	2167828480	1.57313e+06	1.57327e+06	1.5732e+06	1.57327e+06	1.5732e+06	1.5732e+06	1.57324e+06
69000000	49929	2176323584	1.5498e+06	1.5499e+06	1.54987e+06	1.5499e+06	1.54983e+06	1.54993e+06	1.54997e+06
70000000	50578	2184765440	1.54939e+06	1.54946e+06	1.54946e+06	1.54953e+06	1.54953e+06	1.5496e+06	1.5495e+06
71000000	50920	2191015936	1.57101e+06	1.57094e+06	1.57101e+06	1.57118e+06	1.57101e+06	1.57097e+06	1.57107e+06
72000000	51928	2199437312	1.54789e+06	1.54789e+06	1.54782e+06	1.54785e+06	1.54799e+06	1.54792e+06	1.54805e+06
73000000	52231	2207940608	1.56895e+06	1.56905e+06	1.56895e+06	1.56939e+06	1.56902e+06	1.56895e+06	1.56905e+06
74000000	53284	2216218624	1.54838e+06	1.54844e+06	1.54841e+06	1.54847e+06	1.54841e+06	1.54841e+06	1.54838e+06
75000000	53568	2224611328	1.56848e+06	1.56841e+06	1.56848e+06	1.56848e+06	1.56746e+06	1.56612e+06	1.56586e+06
76000000	54614	2230894592	1.5467e+06	1.54679e+06	1.54695e+06	1.54688e+06	1.54698e+06	1.54698e+06	1.54682e+06
77000000	55284	2239295488	1.54737e+06	1.54737e+06	1.54721e+06	1.54727e+06	1.54727e+06	1.5473e+06	1.54737e+06
78000000	56007	2247680000	1.54685e+06	1.54676e+06	1.54667e+06	1.54682e+06	1.54664e+06	1.54661e+06	1.54673e+06
79000000	56277	2256027648	1.5655e+06	1.5655e+06	1.56575e+06	1.5656e+06	1.56575e+06	1.56557e+06	1.5656e+06
80000000	57432	2264395776	1.54571e+06	1.54562e+06	1.5458e+06	1.54589e+06	1.5458e+06	1.54571e+06	1.54577e+06
81000000	58047	2270752768	1.54495e+06	1.54501e+06	1.54486e+06	1.54503e+06	1.54489e+06	1.54492e+06	1.54495e+06
82000000	60032	3086569472	1.58164e+06	1.58167e+06	1.58161e+06	1.58167e+06	1.5817e+06	1.58161e+06	1.58164e+06
83000000	61130	3094867968	1.55285e+06	1.55291e+06	1.55288e+06	1.55288e+06	1.55285e+06	1.55285e+06	1.55291e+06
84000000	61778	3103268864	1.55458e+06	1.55458e+06	1.55461e+06	1.55458e+06	1.55458e+06	1.55458e+06	1.55461e+06
85000000	62441	3111538688	1.55427e+06	1.5543e+06	1.55424e+06	1.55427e+06	1.55433e+06	1.5543e+06	1.55433e+06
86000000	63102	3119927296	1.55395e+06	1.55403e+06	1.55389e+06	1.554e+06	1.55403e+06	1.55395e+06	1.55386e+06
87000000	63744	3126497280	1.55354e+06	1.55352e+06	1.55363e+06	1.5536e+06	1.55363e+06	1.55349e+06	1.55357e+06
88000000	64396	3136876544	1.55332e+06	1.55321e+06	1.55329e+06	1.55321e+06	1.55326e+06	1.55329e+06	1.55326e+06
89000000	65082	3143000064	1.55285e+06	1.55277e+06	1.55274e+06	1.5528e+06	1.55274e+06	1.55277e+06	1.5528e+06
90000000	65742	3151663104	1.55261e+06	1.55261e+06	1.55258e+06	1.55263e+06	1.55266e+06	1.55261e+06	1.55261e+06
91000000	66072	3161460736	1.57475e+06	1.57467e+06	1.57475e+06	1.57469e+06	1.57472e+06	1.57469e+06	1.57478e+06
92000000	67049	3168333824	1.54913e+06	1.54913e+06	1.54911e+06	1.54911e+06	1.54913e+06	1.54908e+06	1.54908e+06
93000000	67736	3176554496	1.55168e+06	1.55163e+06	1.55168e+06	1.55158e+06	1.5516e+06	1.55166e+06	1.55163e+06
94000000	67905	3182968832	1.57538e+06	1.57544e+06	1.57544e+06	1.57528e+06	1.5756e+06	1.5757e+06	1.57586e+06
95000000	69062	3191238656	1.55155e+06	1.55135e+06	1.55155e+06	1.55155e+06	1.55158e+06	1.55158e+06	1.55158e+06
96000000	69696	3199799296	1.55162e+06	1.55157e+06	1.55164e+06	1.55152e+06	1.55149e+06	1.55157e+06	1.55162e+06
97000000	70362	3210326016	1.55081e+06	1.5453e+06	1.54567e+06	1.5453e+06	1.5454e+06	1.54577e+06	1.54478e+06
98000000	71235	3214495744	1.54545e+06	1.54572e+06	1.55605e+06	1.57187e+06	1.5719e+06	1.57185e+06	1.57182e+06
99000000	71834	3222814720	1.54951e+06	1.54973e+06	1.54966e+06	1.54968e+06	1.54968e+06	1.54966e+06	1.54973e+06
100000000	72359	3231203328	1.54957e+06	1.54947e+06	1.54959e+06	1.54931e+06	1.54957e+06	1.54957e+06	1.54952e+06
