num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
23000000	19554	880627712	1.34913e+06	1.34929e+06	1.34921e+06	1.34929e+06	1.34921e+06	1.34937e+06	1.34929e+06
24000000	20330	910065664	1.34786e+06	1.34771e+06	1.34786e+06	1.34771e+06	1.34778e+06	1.34794e+06	1.34771e+06
25000000	21005	939429888	1.357e+06	1.35707e+06	1.357e+06	1.35693e+06	1.357e+06	1.35722e+06	1.35729e+06
26000000	21808	968708096	1.35297e+06	1.35311e+06	1.35304e+06	1.35311e+06	1.35304e+06	1.35318e+06	1.35297e+06
27000000	22739	996073472	1.34062e+06	1.34062e+06	1.34082e+06	1.34042e+06	1.34068e+06	1.34048e+06	1.34075e+06
28000000	23502	1025314816	1.33875e+06	1.33862e+06	1.33843e+06	1.33875e+06	1.33901e+06	1.33843e+06	1.33888e+06
29000000	24301	1054720000	1.3369e+06	1.33684e+06	1.33266e+06	1.33622e+06	1.33616e+06	1.3361e+06	1.33628e+06
30000000	24890	1082019840	1.34777e+06	1.34427e+06	1.34789e+06	1.34795e+06	1.34783e+06	1.34789e+06	1.34801e+06
31000000	25970	1111445504	1.33019e+06	1.33019e+06	1.33019e+06	1.33013e+06	1.33024e+06	1.33042e+06	1.33036e+06
32000000	26527	1140690944	1.34161e+06	1.34194e+06	1.34178e+06	1.34352e+06	1.34397e+06	1.3442e+06	1.34121e+06
33000000	27627	1167847424	1.32005e+06	1.32079e+06	1.32069e+06	1.32053e+06	1.32063e+06	1.32063e+06	1.32058e+06
34000000	28140	1197207552	1.33496e+06	1.33475e+06	1.3349e+06	1.33469e+06	1.3349e+06	1.33511e+06	1.33517e+06
35000000	28942	1226706944	1.33313e+06	1.33349e+06	1.33288e+06	1.33328e+06	1.33349e+06	1.33343e+06	1.33308e+06
36000000	29644	1255931904	1.33605e+06	1.33601e+06	1.33596e+06	1.33601e+06	1.33615e+06	1.33605e+06	1.33605e+06
37000000	30777	1285410816	1.31842e+06	1.31851e+06	1.31851e+06	1.3186e+06	1.31856e+06	1.31856e+06	1.3186e+06
38000000	31312	1312768000	1.33193e+06	1.33179e+06	1.33184e+06	1.33188e+06	1.33193e+06	1.33212e+06	1.33198e+06
39000000	32097	1342083072	1.33001e+06	1.32997e+06	1.3301e+06	1.33001e+06	1.3301e+06	1.33006e+06	1.32938e+06
40000000	33238	1371443200	1.31268e+06	1.31268e+06	1.31272e+06	1.31294e+06	1.31285e+06	1.31298e+06	1.31298e+06
41000000	33709	1398538240	1.32596e+06	1.32592e+06	1.32596e+06	1.32592e+06	1.326e+06	1.32596e+06	1.32592e+06
42000000	36101	1637761024	1.36037e+06	1.35958e+06	1.3605e+06	1.36041e+06	1.36037e+06	1.36046e+06	1.36028e+06
43000000	36864	1667092480	1.35981e+06	1.35981e+06	1.35986e+06	1.34144e+06	1.34409e+06	1.34413e+06	1.34409e+06
44000000	37684	1694343168	1.35924e+06	1.35907e+06	1.35916e+06	1.35857e+06	1.35941e+06	1.35928e+06	1.35928e+06
45000000	38392	1723760640	1.35865e+06	1.35861e+06	1.35865e+06	1.35874e+06	1.35865e+06	1.3587e+06	1.35624e+06
46000000	39246	1753092096	1.35533e+06	1.35557e+06	1.35573e+06	1.35525e+06	1.35513e+06	1.35573e+06	1.35569e+06
47000000	40377	1782534144	1.34201e+06	1.34198e+06	1.34201e+06	1.34198e+06	1.3419e+06	1.3419e+06	1.34198e+06
48000000	40792	1811787776	1.35402e+06	1.35402e+06	1.35402e+06	1.35398e+06	1.35406e+06	1.35391e+06	1.35402e+06
49000000	41935	1839075328	1.34037e+06	1.34034e+06	1.34023e+06	1.34019e+06	1.3403e+06	1.34023e+06	1.34019e+06
50000000	42714	1866338304	1.33894e+06	1.33897e+06	1.33897e+06	1.33894e+06	1.33897e+06	1.33894e+06	1.33905e+06
51000000	43497	1895727104	1.33816e+06	1.3382e+06	1.33813e+06	1.33816e+06	1.33697e+06	1.33816e+06	1.3382e+06
52000000	44266	1925066752	1.33728e+06	1.33738e+06	1.33731e+06	1.33728e+06	1.33728e+06	1.33731e+06	1.33738e+06
53000000	44663	1954426880	1.34987e+06	1.34997e+06	1.35008e+06	1.35001e+06	1.35015e+06	1.35008e+06	1.35011e+06
54000000	45846	1981693952	1.33442e+06	1.33452e+06	1.33449e+06	1.33449e+06	1.33452e+06	1.33452e+06	1.33449e+06
55000000	46221	2011025408	1.34844e+06	1.3485e+06	1.3484e+06	1.3485e+06	1.34844e+06	1.34847e+06	1.34844e+06
56000000	47456	2040455168	1.33371e+06	1.33365e+06	1.33378e+06	1.33375e+06	1.33371e+06	1.33375e+06	1.33368e+06
57000000	48307	2069794816	1.32165e+06	1.32318e+06	1.32358e+06	1.32361e+06	1.32361e+06	1.32361e+06	1.32361e+06
58000000	48567	2099175424	1.34561e+06	1.34552e+06	1.34555e+06	1.34561e+06	1.34558e+06	1.34561e+06	1.34561e+06
59000000	49798	2126360576	1.33105e+06	1.33105e+06	1.33099e+06	1.33108e+06	1.33099e+06	1.33111e+06	1.33108e+06
60000000	50150	2153627648	1.34403e+06	1.344e+06	1.34409e+06	1.34418e+06	1.34415e+06	1.34424e+06	1.34412e+06
61000000	51386	2182873088	1.32927e+06	1.32938e+06	1.32935e+06	1.32938e+06	1.32938e+06	1.32938e+06	1.32935e+06
62000000	52183	2212503552	1.32836e+06	1.32845e+06	1.32845e+06	1.32842e+06	1.32845e+06	1.32842e+06	1.32842e+06
63000000	52526	2241658880	1.34117e+06	1.34134e+06	1.34162e+06	1.34165e+06	1.34162e+06	1.34168e+06	1.34168e+06
64000000	53807	2271109120	1.32648e+06	1.32642e+06	1.32637e+06	1.32648e+06	1.3264e+06	1.32637e+06	1.32648e+06
65000000	54489	2298384384	1.32805e+06	1.32829e+06	1.32835e+06	1.32832e+06	1.32832e+06	1.32835e+06	1.32832e+06
66000000	55386	2327711744	1.32477e+06	1.32485e+06	1.32485e+06	1.32488e+06	1.32405e+06	1.32482e+06	1.3248e+06
67000000	55692	2356936704	1.33719e+06	1.33717e+06	1.33725e+06	1.33719e+06	1.33727e+06	1.33722e+06	1.33725e+06
68000000	57015	2386382848	1.32278e+06	1.32285e+06	1.32283e+06	1.32291e+06	1.32285e+06	1.32278e+06	1.32285e+06
69000000	57277	2413830144	1.33491e+06	1.33483e+06	1.33483e+06	1.33486e+06	1.33493e+06	1.33493e+06	1.33491e+06
70000000	58593	2443030528	1.32083e+06	1.3208e+06	1.3208e+06	1.32075e+06	1.32083e+06	1.32078e+06	1.31993e+06
71000000	58899	2470334464	1.33291e+06	1.33298e+06	1.33296e+06	1.33293e+06	1.33298e+06	1.33301e+06	1.33293e+06
72000000	60288	2499629056	1.31883e+06	1.3189e+06	1.31895e+06	1.31897e+06	1.31895e+06	1.3189e+06	1.31887e+06
73000000	60504	2529062912	1.33083e+06	1.3309e+06	1.33083e+06	1.33132e+06	1.33136e+06	1.33136e+06	1.33136e+06
74000000	61856	2558382080	1.31698e+06	1.31698e+06	1.31694e+06	1.31698e+06	1.3171e+06	1.3171e+06	1.31715e+06
75000000	62668	2587688960	1.31526e+06	1.31602e+06	1.316e+06	1.316e+06	1.31609e+06	1.31607e+06	1.31602e+06
76000000	63499	2615156736	1.31515e+06	1.31474e+06	1.31109e+06	1.31188e+06	1.31159e+06	1.31157e+06	1.31175e+06
77000000	63895	2644242432	1.32316e+06	1.32316e+06	1.32355e+06	1.3235e+06	1.32496e+06	1.32695e+06	1.32699e+06
78000000	65254	2673741824	1.31101e+06	1.31048e+06	1.31086e+06	1.31073e+06	1.31081e+06	1.31106e+06	1.31092e+06
79000000	65972	2700980224	1.31227e+06	1.31223e+06	1.31229e+06	1.31229e+06	1.31227e+06	1.31234e+06	1.31223e+06
80000000	66177	2730381312	1.32367e+06	1.32387e+06	1.32382e+06	1.32389e+06	1.32382e+06	1.32382e+06	1.32387e+06
81000000	67598	2757599232	1.31021e+06	1.3103e+06	1.31028e+06	1.31026e+06	1.31028e+06	1.31032e+06	1.31026e+06
82000000	67818	2786959360	1.32175e+06	1.32179e+06	1.32177e+06	1.3212e+06	1.32181e+06	1.32186e+06	1.32186e+06
83000000	68615	2816315392	1.32073e+06	1.32075e+06	1.32075e+06	1.32077e+06	1.32069e+06	1.32071e+06	1.32071e+06
84000000	73345	3267198976	1.35357e+06	1.35357e+06	1.35359e+06	1.35359e+06	1.35362e+06	1.35359e+06	1.35357e+06
85000000	74808	3296583680	1.34017e+06	1.34023e+06	1.34019e+06	1.34021e+06	1.34019e+06	1.34021e+06	1.3396e+06
86000000	74875	3326009344	1.35284e+06	1.35278e+06	1.35286e+06	1.35284e+06	1.35286e+06	1.35286e+06	1.35284e+06
87000000	76322	3353231360	1.33995e+06	1.34007e+06	1.34005e+06	1.34005e+06	1.33999e+06	1.34005e+06	1.34007e+06
88000000	76570	3382546432	1.34971e+06	1.34967e+06	1.34973e+06	1.34967e+06	1.34965e+06	1.34612e+06	1.3462e+06
89000000	78047	3409817600	1.33507e+06	1.33493e+06	1.33567e+06	1.33567e+06	1.33559e+06	1.33571e+06	1.33573e+06
90000000	78196	3439255552	1.34795e+06	1.35157e+06	1.35202e+06	1.35052e+06	1.34811e+06	1.34819e+06	1.34823e+06
91000000	79625	3468533760	1.33406e+06	1.33412e+06	1.33404e+06	1.33404e+06	1.3369e+06	1.33763e+06	1.33763e+06
92000000	80209	3495682048	1.33744e+06	1.33748e+06	1.33686e+06	1.33748e+06	1.33748e+06	1.33748e+06	1.33752e+06
93000000	80995	3525152768	1.33688e+06	1.3369e+06	1.3369e+06	1.33688e+06	1.33694e+06	1.33692e+06	1.33686e+06
94000000	81239	3554566144	1.34364e+06	1.34361e+06	1.34364e+06	1.34355e+06	1.34357e+06	1.34364e+06	1.34382e+06
95000000	82226	3583840256	1.34521e+06	1.34675e+06	1.3461e+06	1.34673e+06	1.34672e+06	1.34675e+06	1.34668e+06
96000000	82443	3613286400	1.34663e+06	1.34633e+06	1.34637e+06	1.34652e+06	1.34635e+06	1.34633e+06	1.34633e+06
97000000	83751	3642560512	1.34453e+06	1.3458e+06	1.34578e+06	1.3458e+06	1.3458e+06	1.3458e+06	1.34576e+06
98000000	84567	3669917696	1.34019e+06	1.34023e+06	1.34019e+06	1.33966e+06	1.34015e+06	1.34019e+06	1.3401e+06
99000000	85083	3697016832	1.34485e+06	1.34483e+06	1.34483e+06	1.34487e+06	1.34483e+06	1.34485e+06	1.34487e+06
100000000	85876	3726524416	1.34378e+06	1.34383e+06	1.3438e+06	1.34383e+06	1.3438e+06	1.34387e+06	1.34383e+06
