num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
56000000	49853	3521003520	1.30792e+06	1.30801e+06	1.30795e+06	1.30783e+06	1.30771e+06	1.30786e+06	1.30783e+06
57000000	50386	3577696256	1.31452e+06	1.31473e+06	1.31464e+06	1.31467e+06	1.31461e+06	1.31473e+06	1.31473e+06
58000000	51478	3632123904	1.30587e+06	1.30592e+06	1.30587e+06	1.30592e+06	1.30598e+06	1.30604e+06	1.30584e+06
59000000	52295	3686752256	1.30439e+06	1.30444e+06	1.30444e+06	1.30439e+06	1.30442e+06	1.30433e+06	1.30427e+06
60000000	53162	3741175808	1.30421e+06	1.30409e+06	1.30412e+06	1.30426e+06	1.30415e+06	1.30404e+06	1.30406e+06
61000000	55050	3797934080	1.30275e+06	1.30278e+06	1.30256e+06	1.30272e+06	1.30281e+06	1.3027e+06	1.30275e+06
62000000	54571	3852308480	1.30987e+06	1.31001e+06	1.31001e+06	1.31003e+06	1.31015e+06	1.31009e+06	1.30987e+06
63000000	55636	3906981888	1.3013e+06	1.30141e+06	1.30122e+06	1.30133e+06	1.30122e+06	1.30138e+06	1.30122e+06
64000000	56230	3963531264	1.30791e+06	1.30786e+06	1.30807e+06	1.30791e+06	1.30796e+06	1.30559e+06	1.30397e+06
65000000	57477	4017999872	1.29583e+06	1.29575e+06	1.2957e+06	1.29559e+06	1.29562e+06	1.29547e+06	1.29557e+06
66000000	58033	4074770432	1.30396e+06	1.30654e+06	1.30662e+06	1.30657e+06	1.30657e+06	1.3067e+06	1.30659e+06
67000000	59046	4127031296	1.29807e+06	1.29812e+06	1.2981e+06	1.2982e+06	1.29812e+06	1.29787e+06	1.29797e+06
68000000	59873	4183691264	1.29721e+06	1.29714e+06	1.29712e+06	1.29724e+06	1.29714e+06	1.29702e+06	1.29712e+06
69000000	60725	4238217216	1.29604e+06	1.2959e+06	1.29595e+06	1.29614e+06	1.29612e+06	1.29616e+06	1.29599e+06
70000000	61551	4294922240	1.29455e+06	1.29455e+06	1.2945e+06	1.29462e+06	1.29452e+06	1.29443e+06	1.29452e+06
71000000	62437	4349501440	1.29416e+06	1.29437e+06	1.29427e+06	1.29444e+06	1.29371e+06	1.29444e+06	1.2943e+06
72000000	62940	4403916800	1.2999e+06	1.2998e+06	1.29978e+06	1.29966e+06	1.29962e+06	1.29973e+06	1.29978e+06
73000000	64113	4460597248	1.29185e+06	1.29183e+06	1.29185e+06	1.29192e+06	1.29194e+06	1.29188e+06	1.29167e+06
74000000	64984	4513046528	1.29152e+06	1.29145e+06	1.29152e+06	1.29145e+06	1.29143e+06	1.29152e+06	1.2914e+06
75000000	65840	4569686016	1.29057e+06	1.29061e+06	1.29066e+06	1.29054e+06	1.29057e+06	1.29059e+06	1.29066e+06
76000000	66686	4626292736	1.28593e+06	1.28606e+06	1.28589e+06	1.28602e+06	1.28613e+06	1.28604e+06	1.28589e+06
77000000	67237	4680663040	1.29575e+06	1.29577e+06	1.29586e+06	1.29577e+06	1.29584e+06	1.29588e+06	1.29586e+06
78000000	68409	4735283200	1.28755e+06	1.28757e+06	1.28762e+06	1.28768e+06	1.28749e+06	1.28755e+06	1.28766e+06
79000000	69265	4793827328	1.28658e+06	1.28646e+06	1.2865e+06	1.2866e+06	1.2866e+06	1.28673e+06	1.2866e+06
80000000	69811	4846899200	1.29276e+06	1.29257e+06	1.29272e+06	1.29264e+06	1.29276e+06	1.29467e+06	1.295e+06
81000000	70445	4899397632	1.29496e+06	1.29532e+06	1.29534e+06	1.29527e+06	1.29548e+06	1.29559e+06	1.29569e+06
82000000	71423	4955262976	1.28994e+06	1.28994e+06	1.29024e+06	1.29018e+06	1.29e+06	1.29018e+06	1.29012e+06
83000000	72841	5009453056	1.27818e+06	1.27814e+06	1.27816e+06	1.27824e+06	1.27808e+06	1.27781e+06	1.27798e+06
84000000	80457	5888098304	1.26726e+06	1.26808e+06	1.26762e+06	1.26892e+06	1.26884e+06	1.26586e+06	1.26833e+06
85000000	80665	5911011328	1.28093e+06	1.2836e+06	1.28259e+06	1.2835e+06	1.28436e+06	1.28438e+06	1.28445e+06
86000000	82276	5936152576	1.27236e+06	1.27247e+06	1.27191e+06	1.27059e+06	1.27159e+06	1.2723e+06	1.27245e+06
87000000	82477	5959344128	1.2813e+06	1.2815e+06	1.28039e+06	1.28016e+06	1.28116e+06	1.28156e+06	1.28158e+06
88000000	84189	5984456704	1.26664e+06	1.26684e+06	1.26642e+06	1.26499e+06	1.26673e+06	1.26673e+06	1.26675e+06
89000000	84283	6009634816	1.27918e+06	1.27925e+06	1.27771e+06	1.27841e+06	1.27908e+06	1.27914e+06	1.2792e+06
90000000	85735	6030577664	1.26845e+06	1.26748e+06	1.26862e+06	1.269e+06	1.26887e+06	1.26746e+06	1.26668e+06
91000000	86741	6055768064	1.26596e+06	1.26603e+06	1.2661e+06	1.26665e+06	1.26655e+06	1.2667e+06	1.26674e+06
92000000	87027	6078758912	1.27627e+06	1.27705e+06	1.27712e+06	1.27705e+06	1.2768e+06	1.27645e+06	1.27228e+06
93000000	88166	6103822336	1.27166e+06	1.27202e+06	1.27322e+06	1.27308e+06	1.27287e+06	1.27315e+06	1.27826e+06
94000000	89186	6126858240	1.26664e+06	1.26767e+06	1.2685e+06	1.26844e+06	1.26845e+06	1.26859e+06	1.26784e+06
95000000	90179	6151925760	1.26461e+06	1.26608e+06	1.26638e+06	1.26663e+06	1.26665e+06	1.2657e+06	1.2649e+06
96000000	91538	6177222656	1.26113e+06	1.26112e+06	1.26117e+06	1.25874e+06	1.26142e+06	1.26146e+06	1.26128e+06
97000000	90390	6205530112	1.29199e+06	1.29196e+06	1.29161e+06	1.29051e+06	1.29214e+06	1.29197e+06	1.29197e+06
98000000	92457	6262157312	1.27118e+06	1.27129e+06	1.26969e+06	1.27099e+06	1.27129e+06	1.27083e+06	1.26996e+06
99000000	92076	6316261376	1.28598e+06	1.28578e+06	1.28628e+06	1.28485e+06	1.28613e+06	1.28627e+06	1.28463e+06
100000000	94223	6372302848	1.26781e+06	1.26804e+06	1.2682e+06	1.26995e+06	1.27024e+06	1.27045e+06	1.26749e+06
