num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
80000000	66897	4846391296	1.32172e+06	1.32175e+06	1.3219e+06	1.3217e+06	1.32194e+06	1.32194e+06	1.32192e+06
81000000	68508	4900995072	1.30685e+06	1.30692e+06	1.307e+06	1.30683e+06	1.30673e+06	1.30698e+06	1.30692e+06
82000000	68565	4957548544	1.32073e+06	1.32086e+06	1.32054e+06	1.32077e+06	1.32068e+06	1.32071e+06	1.32041e+06
83000000	69397	5011931136	1.3187e+06	1.31855e+06	1.31844e+06	1.31867e+06	1.31863e+06	1.31872e+06	1.3187e+06
84000000	76752	5888528384	1.32319e+06	1.32356e+06	1.32346e+06	1.32354e+06	1.32269e+06	1.32213e+06	1.32261e+06
85000000	76706	5913812992	1.33591e+06	1.3352e+06	1.33547e+06	1.33564e+06	1.33705e+06	1.33528e+06	1.33495e+06
86000000	77367	5936705536	1.33709e+06	1.33738e+06	1.33746e+06	1.33754e+06	1.3375e+06	1.33679e+06	1.33731e+06
87000000	79109	5959835648	1.32042e+06	1.32052e+06	1.32054e+06	1.32042e+06	1.31942e+06	1.32056e+06	1.32062e+06
88000000	79244	5984829440	1.3316e+06	1.3314e+06	1.33138e+06	1.33146e+06	1.33093e+06	1.32943e+06	1.33067e+06
89000000	80113	6010220544	1.32606e+06	1.32581e+06	1.32594e+06	1.32583e+06	1.32515e+06	1.32571e+06	1.32567e+06
90000000	80879	6033289216	1.32963e+06	1.32959e+06	1.32871e+06	1.32955e+06	1.32941e+06	1.32977e+06	1.32979e+06
91000000	82419	6058356736	1.31313e+06	1.31281e+06	1.31315e+06	1.31262e+06	1.31184e+06	1.31268e+06	1.31241e+06
92000000	82697	6079201280	1.32159e+06	1.32133e+06	1.32174e+06	1.32087e+06	1.32053e+06	1.32127e+06	1.3211e+06
93000000	84186	6104596480	1.31003e+06	1.30984e+06	1.31067e+06	1.3101e+06	1.31062e+06	1.31067e+06	1.31132e+06
94000000	84471	6129537024	1.32243e+06	1.32147e+06	1.32301e+06	1.32275e+06	1.32247e+06	1.32201e+06	1.32327e+06
95000000	85421	6154792960	1.31495e+06	1.31359e+06	1.31504e+06	1.31366e+06	1.31386e+06	1.31372e+06	1.31373e+06
96000000	86371	6178041856	1.31731e+06	1.31693e+06	1.31756e+06	1.3179e+06	1.31794e+06	1.31734e+06	1.31696e+06
97000000	87099	6205468672	1.31262e+06	1.31353e+06	1.31379e+06	1.31333e+06	1.31106e+06	1.3123e+06	1.31314e+06
98000000	88585	6260166656	1.3003e+06	1.29848e+06	1.29893e+06	1.29535e+06	1.29636e+06	1.29832e+06	1.29853e+06
99000000	88875	6316097536	1.31492e+06	1.31514e+06	1.31486e+06	1.31361e+06	1.31495e+06	1.31506e+06	1.31488e+06
100000000	89784	6372405248	1.30813e+06	1.30988e+06	1.30787e+06	1.31158e+06	1.30721e+06	1.30863e+06	1.31237e+06
