num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
52000000	32017	1924915200	1.45666e+06	1.45695e+06	1.45707e+06	1.45707e+06	1.45711e+06	1.45715e+06	1.45703e+06
53000000	32879	1954377728	1.44935e+06	1.44935e+06	1.44939e+06	1.44939e+06	1.44939e+06	1.44951e+06	1.44935e+06
54000000	33418	1981612032	1.44749e+06	1.44733e+06	1.44726e+06	1.44737e+06	1.44741e+06	1.44741e+06	1.44722e+06
55000000	33695	2011119616	1.45368e+06	1.45368e+06	1.45368e+06	1.45364e+06	1.45372e+06	1.45368e+06	1.45364e+06
56000000	34606	2040381440	1.44401e+06	1.44293e+06	1.44427e+06	1.44412e+06	1.44416e+06	1.44416e+06	1.44419e+06
57000000	35192	2069811200	1.44216e+06	1.44231e+06	1.4422e+06	1.44223e+06	1.44209e+06	1.4422e+06	1.44209e+06
58000000	35613	2099052544	1.44548e+06	1.4457e+06	1.44548e+06	1.44552e+06	1.4457e+06	1.44711e+06	1.44808e+06
59000000	36472	2126315520	1.43573e+06	1.43563e+06	1.43591e+06	1.43587e+06	1.43563e+06	1.43472e+06	1.43173e+06
60000000	37244	2153680896	1.42969e+06	1.42163e+06	1.42487e+06	1.42963e+06	1.42952e+06	1.42942e+06	1.42993e+06
61000000	37327	2182950912	1.4378e+06	1.43773e+06	1.43797e+06	1.43648e+06	1.43797e+06	1.43797e+06	1.43807e+06
62000000	38450	2212225024	1.42811e+06	1.43005e+06	1.43015e+06	1.43015e+06	1.43002e+06	1.43002e+06	1.43015e+06
63000000	38615	2241658880	1.43081e+06	1.43078e+06	1.43094e+06	1.43094e+06	1.43088e+06	1.43094e+06	1.43088e+06
64000000	39196	2271035392	1.42905e+06	1.42905e+06	1.42908e+06	1.42908e+06	1.42908e+06	1.42905e+06	1.42905e+06
65000000	39426	2298482688	1.43561e+06	1.43548e+06	1.43558e+06	1.43567e+06	1.4357e+06	1.4357e+06	1.43573e+06
66000000	40586	2327638016	1.42318e+06	1.4234e+06	1.42355e+06	1.42321e+06	1.42324e+06	1.42315e+06	1.42238e+06
67000000	40521	2357018624	1.4326e+06	1.43245e+06	1.43242e+06	1.43251e+06	1.43242e+06	1.43245e+06	1.43248e+06
68000000	41734	2386460672	1.42054e+06	1.42066e+06	1.42158e+06	1.42334e+06	1.42349e+06	1.42334e+06	1.42352e+06
69000000	41966	2413670400	1.42432e+06	1.42438e+06	1.42444e+06	1.42435e+06	1.42441e+06	1.42432e+06	1.42444e+06
70000000	42610	2443026432	1.42005e+06	1.42008e+06	1.42011e+06	1.42017e+06	1.42028e+06	1.42031e+06	1.42031e+06
71000000	43181	2470297600	1.41872e+06	1.4177e+06	1.41886e+06	1.41901e+06	1.41904e+06	1.41912e+06	1.41901e+06
72000000	43376	2499649536	1.42523e+06	1.42521e+06	1.42526e+06	1.42523e+06	1.42523e+06	1.42518e+06	1.42523e+06
73000000	44305	2529017856	1.41668e+06	1.41679e+06	1.41665e+06	1.41679e+06	1.41671e+06	1.41673e+06	1.41673e+06
74000000	44496	2558423040	1.42133e+06	1.42141e+06	1.42138e+06	1.42179e+06	1.42196e+06	1.42187e+06	1.42193e+06
75000000	45475	2587783168	1.41336e+06	1.41341e+06	1.41344e+06	1.41333e+06	1.41336e+06	1.41341e+06	1.41344e+06
76000000	45573	2615046144	1.42006e+06	1.42008e+06	1.42014e+06	1.42008e+06	1.42014e+06	1.42016e+06	1.42014e+06
77000000	46937	2644410368	1.40861e+06	1.40873e+06	1.40868e+06	1.40879e+06	1.41064e+06	1.41111e+06	1.41111e+06
78000000	46689	2673819648	1.41772e+06	1.41767e+06	1.41769e+06	1.41777e+06	1.41772e+06	1.41777e+06	1.41772e+06
79000000	47980	2700976128	1.40624e+06	1.40649e+06	1.40647e+06	1.40624e+06	1.40642e+06	1.40652e+06	1.40637e+06
80000000	47825	2730397696	1.41228e+06	1.41138e+06	1.41146e+06	1.41146e+06	1.41138e+06	1.41133e+06	1.41103e+06
81000000	49067	2757591040	1.40168e+06	1.40192e+06	1.40267e+06	1.40676e+06	1.40669e+06	1.40671e+06	1.40671e+06
82000000	49470	2786848768	1.40567e+06	1.40567e+06	1.40572e+06	1.40567e+06	1.4057e+06	1.40555e+06	1.40572e+06
83000000	49527	2816278528	1.41214e+06	1.41212e+06	1.41238e+06	1.41233e+06	1.41219e+06	1.41217e+06	1.41221e+06
84000000	53671	3267166208	1.43354e+06	1.43428e+06	1.43428e+06	1.43428e+06	1.43438e+06	1.43425e+06	1.43435e+06
85000000	53874	3296628736	1.4421e+06	1.443e+06	1.44288e+06	1.44307e+06	1.443e+06	1.44303e+06	1.44295e+06
86000000	54946	3326083072	1.43491e+06	1.43491e+06	1.43496e+06	1.43494e+06	1.43496e+06	1.43498e+06	1.43491e+06
87000000	54915	3353235456	1.44343e+06	1.44346e+06	1.44346e+06	1.44341e+06	1.44346e+06	1.44346e+06	1.44348e+06
88000000	56083	3382542336	1.43516e+06	1.4358e+06	1.43584e+06	1.4358e+06	1.43573e+06	1.4358e+06	1.43582e+06
89000000	56602	3409694720	1.43625e+06	1.43629e+06	1.43627e+06	1.43629e+06	1.43623e+06	1.43629e+06	1.43627e+06
90000000	57237	3439149056	1.43671e+06	1.43674e+06	1.43669e+06	1.43678e+06	1.43674e+06	1.43676e+06	1.43671e+06
91000000	57167	3468570624	1.44532e+06	1.44541e+06	1.44534e+06	1.44534e+06	1.44539e+06	1.44539e+06	1.44539e+06
92000000	58299	3495858176	1.43835e+06	1.4384e+06	1.4384e+06	1.43849e+06	1.43842e+06	1.4384e+06	1.43838e+06
93000000	58894	3525210112	1.43847e+06	1.43852e+06	1.43852e+06	1.43849e+06	1.43854e+06	1.43856e+06	1.43847e+06
94000000	59502	3554574336	1.43942e+06	1.43949e+06	1.43947e+06	1.43947e+06	1.43942e+06	1.43951e+06	1.43949e+06
95000000	60090	3583954944	1.4397e+06	1.4399e+06	1.43998e+06	1.43998e+06	1.44003e+06	1.43994e+06	1.43996e+06
96000000	60641	3613229056	1.44012e+06	1.44023e+06	1.44021e+06	1.44025e+06	1.44023e+06	1.44021e+06	1.44027e+06
97000000	61195	3642589184	1.4406e+06	1.43793e+06	1.43633e+06	1.43629e+06	1.43619e+06	1.43623e+06	1.43614e+06
98000000	62015	3669909504	1.43716e+06	1.43697e+06	1.43811e+06	1.44156e+06	1.44158e+06	1.44156e+06	1.44149e+06
99000000	62336	3697168384	1.44212e+06	1.44212e+06	1.4421e+06	1.44212e+06	1.44208e+06	1.4421e+06	1.4421e+06
100000000	62378	3726479360	1.45058e+06	1.45068e+06	1.45079e+06	1.45079e+06	1.45077e+06	1.45083e+06	1.45081e+06
