num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
38000000	31991	2317357056	1.31935e+06	1.31922e+06	1.31926e+06	1.3194e+06	1.31954e+06	1.31954e+06	1.31949e+06
39000000	32690	2373926912	1.32536e+06	1.32527e+06	1.32527e+06	1.32549e+06	1.32563e+06	1.32558e+06	1.32558e+06
40000000	33728	2428387328	1.31544e+06	1.31566e+06	1.31588e+06	1.31579e+06	1.31588e+06	1.31596e+06	1.31531e+06
41000000	34311	2485026816	1.32122e+06	1.32105e+06	1.32109e+06	1.3213e+06	1.32164e+06	1.32151e+06	1.3213e+06
42000000	37090	2950680576	1.34689e+06	1.34702e+06	1.34706e+06	1.34689e+06	1.34697e+06	1.34719e+06	1.3471e+06
43000000	37798	2975698944	1.34623e+06	1.34619e+06	1.3464e+06	1.34653e+06	1.34644e+06	1.34653e+06	1.34653e+06
44000000	38565	2998902784	1.34548e+06	1.3452e+06	1.34507e+06	1.34532e+06	1.34536e+06	1.3454e+06	1.34548e+06
45000000	39185	3021905920	1.35294e+06	1.3529e+06	1.35318e+06	1.35338e+06	1.35342e+06	1.35306e+06	1.35302e+06
46000000	40174	3047010304	1.3442e+06	1.34424e+06	1.34424e+06	1.34436e+06	1.3444e+06	1.34436e+06	1.34428e+06
47000000	40927	3070156800	1.34316e+06	1.34309e+06	1.34313e+06	1.34309e+06	1.34316e+06	1.34316e+06	1.34324e+06
48000000	41724	3095293952	1.34258e+06	1.34262e+06	1.34269e+06	1.34269e+06	1.34247e+06	1.34236e+06	1.34239e+06
49000000	42500	3135156224	1.34147e+06	1.34166e+06	1.34188e+06	1.34195e+06	1.34191e+06	1.34177e+06	1.34169e+06
50000000	43330	3189678080	1.34113e+06	1.34084e+06	1.34077e+06	1.34088e+06	1.34124e+06	1.34095e+06	1.34095e+06
51000000	43861	3244249088	1.34814e+06	1.34803e+06	1.34807e+06	1.34835e+06	1.34831e+06	1.34807e+06	1.34824e+06
52000000	44917	3300913152	1.33976e+06	1.33962e+06	1.33952e+06	1.33976e+06	1.33969e+06	1.33958e+06	1.33983e+06
53000000	45643	3355344896	1.33835e+06	1.33801e+06	1.33838e+06	1.33835e+06	1.33852e+06	1.33859e+06	1.33849e+06
54000000	46493	3408748544	1.33644e+06	1.33634e+06	1.3361e+06	1.33614e+06	1.3362e+06	1.33617e+06	1.33657e+06
55000000	47259	3464957952	1.33227e+06	1.33278e+06	1.33246e+06	1.33259e+06	1.33295e+06	1.33227e+06	1.33227e+06
56000000	47822	3519197184	1.3377e+06	1.33741e+06	1.33766e+06	1.33834e+06	1.33779e+06	1.33859e+06	1.33789e+06
57000000	48958	3575029760	1.32611e+06	1.32614e+06	1.32604e+06	1.32685e+06	1.32614e+06	1.32623e+06	1.32691e+06
58000000	49791	3629727744	1.32399e+06	1.32387e+06	1.32396e+06	1.32396e+06	1.32493e+06	1.32378e+06	1.32408e+06
59000000	50595	3685683200	1.32174e+06	1.32163e+06	1.32157e+06	1.32145e+06	1.32228e+06	1.32165e+06	1.32154e+06
60000000	51416	3739750400	1.31871e+06	1.31888e+06	1.31845e+06	1.31857e+06	1.31975e+06	1.31857e+06	1.31773e+06
61000000	52110	3796312064	1.32206e+06	1.32203e+06	1.32195e+06	1.32181e+06	1.32298e+06	1.32201e+06	1.32212e+06
62000000	53345	3850465280	1.31136e+06	1.31109e+06	1.31156e+06	1.3115e+06	1.312e+06	1.31217e+06	1.31098e+06
63000000	54007	3904512000	1.3153e+06	1.3159e+06	1.31571e+06	1.31593e+06	1.31708e+06	1.31562e+06	1.31562e+06
64000000	55225	3961098240	1.30336e+06	1.30354e+06	1.30354e+06	1.3037e+06	1.30442e+06	1.30442e+06	1.30338e+06
65000000	56163	4014866432	1.30091e+06	1.30088e+06	1.30096e+06	1.30115e+06	1.3013e+06	1.30263e+06	1.30094e+06
66000000	57202	4071305216	1.29623e+06	1.29776e+06	1.29707e+06	1.29699e+06	1.29681e+06	1.29699e+06	1.29732e+06
67000000	57771	4125691904	1.29938e+06	1.29895e+06	1.29938e+06	1.29971e+06	1.29961e+06	1.30006e+06	1.30026e+06
68000000	58904	4181950464	1.29307e+06	1.29312e+06	1.29366e+06	1.29497e+06	1.29329e+06	1.29327e+06	1.29332e+06
69000000	60023	4235956224	1.28332e+06	1.28312e+06	1.2831e+06	1.2832e+06	1.2842e+06	1.28475e+06	1.28324e+06
70000000	60610	4292243456	1.28828e+06	1.28821e+06	1.28842e+06	1.28892e+06	1.28909e+06	1.28987e+06	1.28866e+06
71000000	61966	4346576896	1.27824e+06	1.2785e+06	1.27857e+06	1.27787e+06	1.28013e+06	1.27995e+06	1.27969e+06
72000000	62549	4400865280	1.28397e+06	1.28395e+06	1.28397e+06	1.28397e+06	1.28395e+06	1.2847e+06	1.28516e+06
73000000	63826	4457263104	1.2687e+06	1.26853e+06	1.26842e+06	1.26862e+06	1.26853e+06	1.26873e+06	1.26853e+06
74000000	64831	4511256576	1.26728e+06	1.26658e+06	1.26819e+06	1.26675e+06	1.26717e+06	1.26797e+06	1.26845e+06
75000000	65810	4567384064	1.26036e+06	1.26038e+06	1.26053e+06	1.26038e+06	1.26044e+06	1.2605e+06	1.26038e+06
76000000	66853	4621881344	1.2572e+06	1.25597e+06	1.25663e+06	1.25636e+06	1.26053e+06	1.26108e+06	1.26124e+06
77000000	67416	4677906432	1.26428e+06	1.26406e+06	1.26418e+06	1.26377e+06	1.26424e+06	1.26431e+06	1.26414e+06
78000000	68889	4732219392	1.25473e+06	1.25507e+06	1.25376e+06	1.25376e+06	1.25341e+06	1.25471e+06	1.25495e+06
79000000	69963	4788559872	1.24706e+06	1.24856e+06	1.24933e+06	1.25093e+06	1.25103e+06	1.25099e+06	1.25087e+06
80000000	70453	4842549248	1.25082e+06	1.25016e+06	1.25049e+06	1.25051e+06	1.25074e+06	1.25043e+06	1.25156e+06
81000000	71571	4897255424	1.25356e+06	1.25368e+06	1.25358e+06	1.25348e+06	1.25368e+06	1.25377e+06	1.25368e+06
82000000	72743	4953309184	1.24614e+06	1.2463e+06	1.24643e+06	1.2463e+06	1.24628e+06	1.24645e+06	1.24633e+06
83000000	73427	5007495168	1.24728e+06	1.24752e+06	1.24754e+06	1.24763e+06	1.24767e+06	1.24748e+06	1.24754e+06
84000000	81947	5886230528	1.27028e+06	1.27084e+06	1.27074e+06	1.26969e+06	1.26982e+06	1.26896e+06	1.26957e+06
85000000	82915	5909204992	1.26805e+06	1.26728e+06	1.26622e+06	1.26635e+06	1.26786e+06	1.26803e+06	1.26833e+06
86000000	83859	5934305280	1.26618e+06	1.26614e+06	1.2637e+06	1.26458e+06	1.2664e+06	1.26657e+06	1.2645e+06
87000000	85194	5957279744	1.26027e+06	1.25994e+06	1.25888e+06	1.25921e+06	1.26045e+06	1.26096e+06	1.25917e+06
88000000	85868	5984378880	1.24743e+06	1.24602e+06	1.24526e+06	1.24623e+06	1.24752e+06	1.24768e+06	1.24747e+06
89000000	87023	6005583872	1.25589e+06	1.25419e+06	1.2537e+06	1.25433e+06	1.25577e+06	1.25571e+06	1.25437e+06
90000000	87746	6028611584	1.25813e+06	1.25683e+06	1.25697e+06	1.25806e+06	1.25851e+06	1.25883e+06	1.25893e+06
91000000	88746	6053662720	1.24168e+06	1.24183e+06	1.24193e+06	1.24349e+06	1.24336e+06	1.24392e+06	1.24348e+06
92000000	89715	6076579840	1.2526e+06	1.2507e+06	1.25197e+06	1.25259e+06	1.25301e+06	1.25168e+06	1.25298e+06
93000000	90752	6101798912	1.23659e+06	1.23812e+06	1.2395e+06	1.23985e+06	1.23899e+06	1.23721e+06	1.23749e+06
94000000	91620	6124892160	1.24851e+06	1.25005e+06	1.25101e+06	1.25052e+06	1.24937e+06	1.24927e+06	1.24907e+06
95000000	92890	6150012928	1.24193e+06	1.2443e+06	1.24412e+06	1.243e+06	1.24193e+06	1.24328e+06	1.2443e+06
96000000	93633	6172811264	1.24407e+06	1.24638e+06	1.24607e+06	1.24364e+06	1.24362e+06	1.24596e+06	1.24643e+06
97000000	94802	6202675200	1.23666e+06	1.23944e+06	1.24063e+06	1.23742e+06	1.23851e+06	1.24041e+06	1.23909e+06
98000000	95664	6257102848	1.24158e+06	1.24279e+06	1.23975e+06	1.24165e+06	1.24265e+06	1.23991e+06	1.24178e+06
99000000	97030	6311215104	1.23174e+06	1.23183e+06	1.22646e+06	1.23266e+06	1.23331e+06	1.23124e+06	1.23263e+06
100000000	98045	6367387648	1.22663e+06	1.22588e+06	1.22054e+06	1.22463e+06	1.23006e+06	1.22593e+06	1.22769e+06
