num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
41000000	35514	2484994048	1.2992e+06	1.29924e+06	1.29924e+06	1.29928e+06	1.29932e+06	1.2992e+06	1.29932e+06
42000000	38566	2950529024	1.31266e+06	1.31242e+06	1.31271e+06	1.31238e+06	1.31262e+06	1.31242e+06	1.31262e+06
43000000	38876	2975760384	1.32732e+06	1.32732e+06	1.32741e+06	1.32732e+06	1.32737e+06	1.32728e+06	1.32741e+06
44000000	40100	2998661120	1.31434e+06	1.31434e+06	1.31434e+06	1.31445e+06	1.31441e+06	1.31437e+06	1.3139e+06
45000000	40483	3021819904	1.32755e+06	1.32739e+06	1.3272e+06	1.32779e+06	1.32786e+06	1.32806e+06	1.32794e+06
46000000	41247	3046998016	1.32756e+06	1.32672e+06	1.32756e+06	1.32756e+06	1.32752e+06	1.32347e+06	1.31474e+06
47000000	42429	3070054400	1.31413e+06	1.31424e+06	1.31428e+06	1.31439e+06	1.31424e+06	1.31402e+06	1.31424e+06
48000000	43250	3095236608	1.31453e+06	1.31435e+06	1.31449e+06	1.31438e+06	1.31456e+06	1.31446e+06	1.32589e+06
49000000	43744	3135201280	1.32536e+06	1.32529e+06	1.32533e+06	1.32543e+06	1.32536e+06	1.3254e+06	1.3254e+06
50000000	44535	3191857152	1.32317e+06	1.32384e+06	1.32384e+06	1.32384e+06	1.32387e+06	1.32384e+06	1.32394e+06
51000000	45319	3244253184	1.3233e+06	1.32337e+06	1.3233e+06	1.32333e+06	1.3233e+06	1.3233e+06	1.32327e+06
52000000	46135	3300741120	1.32252e+06	1.32268e+06	1.32265e+06	1.32262e+06	1.32258e+06	1.32255e+06	1.32262e+06
53000000	46956	3355340800	1.32173e+06	1.32179e+06	1.32176e+06	1.32179e+06	1.32186e+06	1.32176e+06	1.32114e+06
54000000	48289	3409793024	1.30659e+06	1.30662e+06	1.30656e+06	1.30665e+06	1.30668e+06	1.30649e+06	1.30659e+06
55000000	48618	3466428416	1.3211e+06	1.32119e+06	1.3211e+06	1.32116e+06	1.32059e+06	1.3211e+06	1.32116e+06
56000000	49403	3521052672	1.32004e+06	1.31206e+06	1.30884e+06	1.30875e+06	1.30872e+06	1.30838e+06	1.30893e+06
57000000	51007	3577581568	1.29366e+06	1.2934e+06	1.29357e+06	1.29366e+06	1.29228e+06	1.29234e+06	1.29275e+06
58000000	51497	3632242688	1.3046e+06	1.30481e+06	1.30466e+06	1.3046e+06	1.30481e+06	1.30478e+06	1.30478e+06
59000000	52349	3686612992	1.30398e+06	1.31263e+06	1.31644e+06	1.3167e+06	1.31693e+06	1.31679e+06	1.31693e+06
60000000	53250	3741143040	1.30098e+06	1.30112e+06	1.30115e+06	1.30121e+06	1.30118e+06	1.30129e+06	1.30121e+06
61000000	53515	3797671936	1.31437e+06	1.31443e+06	1.31443e+06	1.31446e+06	1.31449e+06	1.31443e+06	1.3144e+06
62000000	54358	3852378112	1.31417e+06	1.31417e+06	1.31414e+06	1.31423e+06	1.31417e+06	1.3142e+06	1.31412e+06
63000000	55809	3906732032	1.29892e+06	1.29897e+06	1.29913e+06	1.29929e+06	1.29929e+06	1.29932e+06	1.29926e+06
64000000	56007	3963576320	1.31193e+06	1.31188e+06	1.31193e+06	1.3118e+06	1.31196e+06	1.31201e+06	1.31193e+06
65000000	57571	4017872896	1.29469e+06	1.29431e+06	1.29464e+06	1.29459e+06	1.29467e+06	1.29485e+06	1.29461e+06
66000000	57678	4074651648	1.30999e+06	1.3101e+06	1.30947e+06	1.31004e+06	1.31002e+06	1.31002e+06	1.31002e+06
67000000	59168	4127014912	1.29546e+06	1.29571e+06	1.29569e+06	1.29574e+06	1.29576e+06	1.29576e+06	1.29579e+06
68000000	59397	4183674880	1.30815e+06	1.3082e+06	1.30825e+06	1.3083e+06	1.3083e+06	1.30827e+06	1.30817e+06
69000000	60877	4238184448	1.29376e+06	1.29386e+06	1.29388e+06	1.29388e+06	1.29378e+06	1.29383e+06	1.29378e+06
70000000	61030	4294975488	1.30634e+06	1.30636e+06	1.30631e+06	1.3058e+06	1.30634e+06	1.30629e+06	1.30631e+06
71000000	61952	4349501440	1.30611e+06	1.30616e+06	1.3062e+06	1.30623e+06	1.3062e+06	1.30618e+06	1.30575e+06
72000000	63493	4403892224	1.29072e+06	1.29072e+06	1.29079e+06	1.2906e+06	1.29055e+06	1.2906e+06	1.29065e+06
73000000	64158	4460462080	1.29149e+06	1.2916e+06	1.29165e+06	1.29165e+06	1.29162e+06	1.29165e+06	1.29162e+06
74000000	64463	4512800768	1.30337e+06	1.30328e+06	1.30277e+06	1.30334e+06	1.30337e+06	1.30341e+06	1.30339e+06
75000000	65256	4569686016	1.30156e+06	1.30161e+06	1.30161e+06	1.30159e+06	1.30152e+06	1.30159e+06	1.30168e+06
76000000	66859	4624175104	1.28774e+06	1.28766e+06	1.28779e+06	1.28774e+06	1.28776e+06	1.28774e+06	1.28772e+06
77000000	67012	4680818688	1.30024e+06	1.3003e+06	1.30026e+06	1.30026e+06	1.30037e+06	1.30037e+06	1.30043e+06
78000000	68569	4735225856	1.28583e+06	1.28586e+06	1.28586e+06	1.2859e+06	1.28586e+06	1.27785e+06	1.27635e+06
79000000	69319	4793909248	1.28441e+06	1.28441e+06	1.28453e+06	1.28459e+06	1.28432e+06	1.28455e+06	1.28447e+06
80000000	70769	4848353280	1.27482e+06	1.28236e+06	1.28415e+06	1.28417e+06	1.28419e+06	1.28427e+06	1.28419e+06
81000000	70695	4900945920	1.29195e+06	1.29197e+06	1.29201e+06	1.29193e+06	1.29195e+06	1.29199e+06	1.29195e+06
82000000	72079	4957548544	1.28201e+06	1.28209e+06	1.28207e+06	1.28207e+06	1.28199e+06	1.28213e+06	1.28207e+06
83000000	72889	5012017152	1.28069e+06	1.28067e+06	1.28077e+06	1.28073e+06	1.28069e+06	1.28067e+06	1.28063e+06
84000000	80047	5888327680	1.28364e+06	1.25839e+06	1.2753e+06	1.27642e+06	1.27171e+06	1.27501e+06	1.27452e+06
85000000	80495	5911568384	1.28755e+06	1.28708e+06	1.28792e+06	1.28792e+06	1.28574e+06	1.29307e+06	1.29727e+06
86000000	81732	5936594944	1.28496e+06	1.28533e+06	1.28421e+06	1.28052e+06	1.2814e+06	1.28299e+06	1.28161e+06
87000000	81949	5959671808	1.29353e+06	1.29364e+06	1.29353e+06	1.28925e+06	1.29023e+06	1.29101e+06	1.29141e+06
88000000	83416	5987094528	1.28368e+06	1.2837e+06	1.28383e+06	1.28244e+06	1.28353e+06	1.28364e+06	1.28375e+06
89000000	84284	6008037376	1.28327e+06	1.2832e+06	1.28209e+06	1.28286e+06	1.28312e+06	1.28318e+06	1.28331e+06
90000000	84480	6033203200	1.28673e+06	1.2848e+06	1.28426e+06	1.27582e+06	1.2783e+06	1.27828e+06	1.27835e+06
91000000	86447	6058340352	1.26635e+06	1.26429e+06	1.26581e+06	1.27148e+06	1.27422e+06	1.27414e+06	1.27458e+06
92000000	86884	6079410176	1.27858e+06	1.27883e+06	1.27941e+06	1.27943e+06	1.27931e+06	1.27947e+06	1.27947e+06
93000000	87127	6106742784	1.28948e+06	1.28945e+06	1.28955e+06	1.28964e+06	1.28961e+06	1.28964e+06	1.28973e+06
94000000	88917	6127443968	1.27721e+06	1.2773e+06	1.2773e+06	1.27723e+06	1.2775e+06	1.27752e+06	1.27653e+06
95000000	88888	6152781824	1.28639e+06	1.28564e+06	1.28669e+06	1.28681e+06	1.28672e+06	1.28681e+06	1.28679e+06
96000000	90696	6175928320	1.27465e+06	1.27488e+06	1.2748e+06	1.27321e+06	1.27461e+06	1.2747e+06	1.2748e+06
97000000	91590	6205280256	1.27343e+06	1.2735e+06	1.27362e+06	1.27188e+06	1.27345e+06	1.27358e+06	1.27343e+06
98000000	91863	6261833728	1.27528e+06	1.2746e+06	1.27506e+06	1.27151e+06	1.27296e+06	1.27309e+06	1.27172e+06
99000000	93483	6314053632	1.26938e+06	1.26967e+06	1.26814e+06	1.26972e+06	1.26977e+06	1.26923e+06	1.26868e+06
100000000	94313	6372036608	1.26823e+06	1.26844e+06	1.26656e+06	1.26823e+06	1.26834e+06	1.26389e+06	1.25954e+06
