num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
34000000	28328	1197326336	1.32358e+06	1.32383e+06	1.32399e+06	1.32378e+06	1.32399e+06	1.32404e+06	1.32373e+06
35000000	29087	1226567680	1.324e+06	1.29986e+06	1.32953e+06	1.31876e+06	1.31802e+06	1.32959e+06	1.32989e+06
36000000	29993	1256091648	1.31945e+06	1.32013e+06	1.31984e+06	1.31999e+06	1.31999e+06	1.32018e+06	1.31994e+06
37000000	30735	1285480448	1.32441e+06	1.32403e+06	1.32441e+06	1.32403e+06	1.32412e+06	1.32441e+06	1.32431e+06
38000000	31618	1312727040	1.31647e+06	1.31615e+06	1.31675e+06	1.31643e+06	1.31656e+06	1.31661e+06	1.31666e+06
39000000	32409	1342074880	1.31424e+06	1.31424e+06	1.31428e+06	1.31428e+06	1.3141e+06	1.31424e+06	1.31433e+06
40000000	33071	1371381760	1.32109e+06	1.32083e+06	1.32083e+06	1.32096e+06	1.321e+06	1.32162e+06	1.32402e+06
41000000	34056	1398693888	1.3112e+06	1.30138e+06	1.31057e+06	1.31053e+06	1.31049e+06	1.3107e+06	1.31049e+06
42000000	36328	1637761024	1.35279e+06	1.35227e+06	1.35235e+06	1.35209e+06	1.35222e+06	1.35248e+06	1.35235e+06
43000000	37285	1667239936	1.34451e+06	1.34421e+06	1.34434e+06	1.34459e+06	1.34488e+06	1.34438e+06	1.34425e+06
44000000	38083	1694425088	1.34306e+06	1.34314e+06	1.3429e+06	1.34306e+06	1.34281e+06	1.34286e+06	1.34294e+06
45000000	38697	1723666432	1.34815e+06	1.34856e+06	1.3484e+06	1.3486e+06	1.34831e+06	1.34852e+06	1.34981e+06
46000000	39535	1753100288	1.34444e+06	1.34444e+06	1.34448e+06	1.3444e+06	1.34448e+06	1.34448e+06	1.34448e+06
47000000	40095	1782403072	1.3519e+06	1.35197e+06	1.35197e+06	1.35201e+06	1.3519e+06	1.35205e+06	1.35197e+06
48000000	41086	1811673088	1.343e+06	1.34292e+06	1.34296e+06	1.343e+06	1.34311e+06	1.34315e+06	1.34307e+06
49000000	41638	1839112192	1.35049e+06	1.35046e+06	1.35049e+06	1.35053e+06	1.35046e+06	1.35049e+06	1.35049e+06
50000000	42688	1866199040	1.34138e+06	1.34145e+06	1.34145e+06	1.34167e+06	1.34174e+06	1.34171e+06	1.34181e+06
51000000	43404	1895563264	1.34052e+06	1.33581e+06	1.29544e+06	1.29761e+06	1.29261e+06	1.3341e+06	1.3376e+06
52000000	44183	1924919296	1.33285e+06	1.31622e+06	1.3244e+06	1.32457e+06	1.32467e+06	1.3243e+06	1.32481e+06
53000000	45481	1954435072	1.32663e+06	1.32239e+06	1.32732e+06	1.33102e+06	1.33092e+06	1.31592e+06	1.31081e+06
54000000	45653	1981734912	1.34308e+06	1.34308e+06	1.34045e+06	1.34212e+06	1.34212e+06	1.34248e+06	1.34218e+06
55000000	46790	2011090944	1.33098e+06	1.32969e+06	1.33107e+06	1.33104e+06	1.33101e+06	1.33098e+06	1.33117e+06
56000000	47253	2040352768	1.34064e+06	1.34357e+06	1.34399e+06	1.34405e+06	1.34405e+06	1.3438e+06	1.34399e+06
57000000	48183	2069708800	1.33449e+06	1.33452e+06	1.33474e+06	1.33489e+06	1.33477e+06	1.33483e+06	1.33477e+06
58000000	48730	2098982912	1.31609e+06	1.33235e+06	1.33742e+06	1.33733e+06	1.33758e+06	1.33739e+06	1.33742e+06
59000000	49871	2126336000	1.32988e+06	1.33015e+06	1.32982e+06	1.32994e+06	1.31248e+06	1.31788e+06	1.32859e+06
60000000	50730	2153660416	1.32767e+06	1.32767e+06	1.3277e+06	1.32779e+06	1.32649e+06	1.32755e+06	1.32767e+06
61000000	51235	2183057408	1.33511e+06	1.3352e+06	1.33807e+06	1.33889e+06	1.33886e+06	1.33889e+06	1.3374e+06
62000000	52869	2212450304	1.32484e+06	1.32498e+06	1.32612e+06	1.32578e+06	1.32592e+06	1.32592e+06	1.32578e+06
63000000	52809	2241753088	1.33319e+06	1.33328e+06	1.33362e+06	1.33367e+06	1.33353e+06	1.33339e+06	1.33311e+06
64000000	53810	2271137792	1.3278e+06	1.32766e+06	1.32786e+06	1.31511e+06	1.29591e+06	1.29955e+06	1.30251e+06
65000000	55174	2298281984	1.32141e+06	1.31811e+06	1.31883e+06	1.31654e+06	1.31136e+06	1.30525e+06	1.31504e+06
66000000	55676	2327674880	1.30355e+06	1.30044e+06	1.29661e+06	1.30955e+06	1.32071e+06	1.30432e+06	1.29916e+06
67000000	57227	2357006336	1.30655e+06	1.29933e+06	1.30972e+06	1.29561e+06	1.29576e+06	1.30847e+06	1.31589e+06
68000000	57154	2386366464	1.32077e+06	1.3209e+06	1.32095e+06	1.32093e+06	1.3208e+06	1.32075e+06	1.32085e+06
69000000	57925	2413715456	1.32004e+06	1.31992e+06	1.3202e+06	1.32339e+06	1.32336e+06	1.32341e+06	1.32328e+06
70000000	58566	2443022336	1.32228e+06	1.32218e+06	1.32223e+06	1.32225e+06	1.32225e+06	1.32225e+06	1.32223e+06
71000000	59061	2470293504	1.32961e+06	1.32959e+06	1.32956e+06	1.32959e+06	1.32964e+06	1.32959e+06	1.32966e+06
72000000	60296	2499612672	1.3182e+06	1.31822e+06	1.31827e+06	1.31837e+06	1.31846e+06	1.31837e+06	1.31808e+06
73000000	60997	2529091584	1.31893e+06	1.31895e+06	1.31812e+06	1.31895e+06	1.31888e+06	1.3189e+06	1.31902e+06
74000000	61780	2558427136	1.31863e+06	1.31853e+06	1.31865e+06	1.31877e+06	1.3187e+06	1.31865e+06	1.31858e+06
75000000	62657	2587729920	1.31759e+06	1.31755e+06	1.31762e+06	1.31764e+06	1.31764e+06	1.31759e+06	1.31775e+06
76000000	62890	2615037952	1.32972e+06	1.32981e+06	1.32976e+06	1.32981e+06	1.32974e+06	1.32969e+06	1.32974e+06
77000000	64340	2644316160	1.31395e+06	1.31305e+06	1.31388e+06	1.31388e+06	1.31395e+06	1.31393e+06	1.31395e+06
78000000	64756	2673676288	1.32538e+06	1.32534e+06	1.32534e+06	1.32498e+06	1.32522e+06	1.32536e+06	1.32538e+06
79000000	65290	2701033472	1.32671e+06	1.32664e+06	1.32664e+06	1.32673e+06	1.32671e+06	1.32664e+06	1.32668e+06
80000000	66094	2730500096	1.32569e+06	1.32571e+06	1.32571e+06	1.32571e+06	1.32567e+06	1.32573e+06	1.32573e+06
81000000	66974	2757648384	1.32385e+06	1.32446e+06	1.32459e+06	1.32457e+06	1.32468e+06	1.32468e+06	1.3245e+06
82000000	68455	2786955264	1.30821e+06	1.30832e+06	1.30834e+06	1.30836e+06	1.30834e+06	1.30829e+06	1.30825e+06
83000000	68562	2816430080	1.32197e+06	1.32208e+06	1.32201e+06	1.32241e+06	1.32237e+06	1.32246e+06	1.32246e+06
84000000	74065	3267272704	1.33982e+06	1.33978e+06	1.3398e+06	1.33982e+06	1.33911e+06	1.33986e+06	1.33982e+06
85000000	74168	3296567296	1.3524e+06	1.35234e+06	1.35236e+06	1.35256e+06	1.35275e+06	1.35516e+06	1.35519e+06
86000000	75746	3325939712	1.33946e+06	1.33948e+06	1.33958e+06	1.33948e+06	1.3395e+06	1.33946e+06	1.3395e+06
87000000	75585	3353255936	1.35402e+06	1.35402e+06	1.35404e+06	1.35409e+06	1.35402e+06	1.35404e+06	1.35249e+06
88000000	77178	3382714368	1.33822e+06	1.33826e+06	1.33838e+06	1.33844e+06	1.33832e+06	1.33836e+06	1.33834e+06
89000000	77135	3409924096	1.35392e+06	1.35396e+06	1.35394e+06	1.35392e+06	1.35402e+06	1.35398e+06	1.35392e+06
90000000	77864	3439239168	1.35292e+06	1.35336e+06	1.3534e+06	1.35338e+06	1.35334e+06	1.35338e+06	1.35334e+06
91000000	79488	3468574720	1.33627e+06	1.33698e+06	1.33706e+06	1.337e+06	1.33702e+06	1.33698e+06	1.33704e+06
92000000	79418	3495907328	1.35236e+06	1.35207e+06	1.35254e+06	1.35254e+06	1.35256e+06	1.35258e+06	1.35246e+06
93000000	80179	3525263360	1.35196e+06	1.35159e+06	1.35188e+06	1.3519e+06	1.35194e+06	1.35198e+06	1.35184e+06
94000000	81085	3554594816	1.34916e+06	1.34908e+06	1.34902e+06	1.34846e+06	1.3491e+06	1.34922e+06	1.34928e+06
95000000	81731	3583942656	1.35133e+06	1.35122e+06	1.35118e+06	1.35126e+06	1.35129e+06	1.35129e+06	1.35118e+06
96000000	82527	3613265920	1.35069e+06	1.35067e+06	1.35031e+06	1.35067e+06	1.3507e+06	1.35069e+06	1.35067e+06
97000000	84187	3642707968	1.33372e+06	1.33381e+06	1.33361e+06	1.33299e+06	1.33357e+06	1.33361e+06	1.33359e+06
98000000	84042	3669745664	1.35003e+06	1.35014e+06	1.34969e+06	1.3499e+06	1.34986e+06	1.34994e+06	1.34988e+06
99000000	84826	3697102848	1.34955e+06	1.34949e+06	1.34944e+06	1.34945e+06	1.34956e+06	1.34955e+06	1.34958e+06
100000000	85593	3726540800	1.34918e+06	1.3486e+06	1.34916e+06	1.34909e+06	1.34913e+06	1.34915e+06	1.34916e+06
