num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
72000000	51603	2199502848	1.56941e+06	1.56969e+06	1.56958e+06	1.56958e+06	1.56958e+06	1.56955e+06	1.56805e+06
73000000	52261	2207821824	1.56885e+06	1.56888e+06	1.56891e+06	1.56905e+06	1.56885e+06	1.56922e+06	1.56918e+06
74000000	53372	2216226816	1.54854e+06	1.54851e+06	1.54886e+06	1.54851e+06	1.5486e+06	1.54834e+06	1.54847e+06
75000000	53608	2224599040	1.56727e+06	1.5674e+06	1.5671e+06	1.56701e+06	1.5671e+06	1.56723e+06	1.56737e+06
76000000	54280	2230906880	1.56665e+06	1.56672e+06	1.56659e+06	1.56672e+06	1.56649e+06	1.56665e+06	1.56662e+06
77000000	54955	2239131648	1.56584e+06	1.56593e+06	1.56584e+06	1.56561e+06	1.56587e+06	1.56584e+06	1.56428e+06
78000000	55613	2247790592	1.56564e+06	1.5656e+06	1.56576e+06	1.56567e+06	1.56551e+06	1.5657e+06	1.5656e+06
79000000	56289	2255900672	1.56488e+06	1.56498e+06	1.56488e+06	1.56501e+06	1.56485e+06	1.56491e+06	1.56504e+06
80000000	57159	2264363008	1.56412e+06	1.56427e+06	1.56415e+06	1.56455e+06	1.56412e+06	1.56415e+06	1.56421e+06
81000000	58032	2270732288	1.54704e+06	1.54716e+06	1.54713e+06	1.54737e+06	1.54722e+06	1.54707e+06	1.54746e+06
82000000	60068	3088027648	1.58088e+06	1.58045e+06	1.58002e+06	1.58094e+06	1.58081e+06	1.58091e+06	1.58084e+06
83000000	60723	3094765568	1.58053e+06	1.58056e+06	1.58047e+06	1.58056e+06	1.58029e+06	1.58062e+06	1.58059e+06
84000000	61357	3103268864	1.57868e+06	1.5785e+06	1.57862e+06	1.57871e+06	1.57847e+06	1.57856e+06	1.57862e+06
85000000	62020	3111735296	1.57966e+06	1.57984e+06	1.57978e+06	1.57978e+06	1.57969e+06	1.57975e+06	1.57963e+06
86000000	62681	3119943680	1.57911e+06	1.57908e+06	1.57917e+06	1.57917e+06	1.57778e+06	1.57911e+06	1.57914e+06
87000000	63733	3126398976	1.55786e+06	1.55811e+06	1.55816e+06	1.55805e+06	1.55805e+06	1.55816e+06	1.55813e+06
88000000	63976	3136356352	1.57822e+06	1.57825e+06	1.57822e+06	1.57836e+06	1.57819e+06	1.57831e+06	1.57836e+06
89000000	64641	3143163904	1.57754e+06	1.57768e+06	1.57768e+06	1.57757e+06	1.57751e+06	1.57771e+06	1.57759e+06
90000000	65475	3151392768	1.57049e+06	1.57032e+06	1.57087e+06	1.57046e+06	1.57046e+06	1.56934e+06	1.57035e+06
91000000	66615	3161964544	1.55007e+06	1.55343e+06	1.5563e+06	1.5563e+06	1.55625e+06	1.5563e+06	1.55582e+06
92000000	66800	3166072832	1.57332e+06	1.5734e+06	1.57338e+06	1.57233e+06	1.57338e+06	1.57348e+06	1.5734e+06
93000000	67300	3174633472	1.57579e+06	1.57584e+06	1.57566e+06	1.57576e+06	1.57566e+06	1.57566e+06	1.57566e+06
94000000	68361	3186692096	1.55418e+06	1.55436e+06	1.55431e+06	1.55392e+06	1.55428e+06	1.55308e+06	1.55413e+06
95000000	68596	3191394304	1.57449e+06	1.57446e+06	1.57454e+06	1.57454e+06	1.57454e+06	1.57436e+06	1.57433e+06
96000000	69702	3199709184	1.5541e+06	1.55395e+06	1.55423e+06	1.55415e+06	1.55408e+06	1.55418e+06	1.55413e+06
97000000	69900	3208232960	1.57393e+06	1.57396e+06	1.57393e+06	1.57393e+06	1.57391e+06	1.57396e+06	1.57393e+06
98000000	71045	3214467072	1.5538e+06	1.55299e+06	1.55314e+06	1.55206e+06	1.55311e+06	1.55292e+06	1.55299e+06
99000000	71643	3222966272	1.55275e+06	1.5528e+06	1.55267e+06	1.5528e+06	1.55287e+06	1.55282e+06	1.55275e+06
100000000	71861	3231354880	1.57235e+06	1.57257e+06	1.57243e+06	1.5724e+06	1.57248e+06	1.57262e+06	1.57225e+06
