num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
45000000	40547	2898223104	1.4758e+06	1.4758e+06	1.47585e+06	1.47585e+06	1.47589e+06	1.47589e+06	1.47575e+06
46000000	41265	2923360256	1.47426e+06	1.47426e+06	1.47417e+06	1.47412e+06	1.47436e+06	1.47426e+06	1.47436e+06
47000000	42022	2946564096	1.4666e+06	1.46669e+06	1.46669e+06	1.46682e+06	1.46673e+06	1.46687e+06	1.46678e+06
48000000	42693	2971504640	1.47366e+06	1.47357e+06	1.4737e+06	1.47361e+06	1.47361e+06	1.47361e+06	1.47361e+06
49000000	43599	2994712576	1.46711e+06	1.4672e+06	1.46698e+06	1.46715e+06	1.46707e+06	1.46707e+06	1.46702e+06
50000000	44131	3019976704	1.47241e+06	1.47236e+06	1.47245e+06	1.47245e+06	1.47249e+06	1.47241e+06	1.47241e+06
51000000	44886	3043024896	1.47021e+06	1.47038e+06	1.47038e+06	1.47033e+06	1.47025e+06	1.47042e+06	1.47038e+06
52000000	45611	3068178432	1.47034e+06	1.47051e+06	1.47063e+06	1.47063e+06	1.47042e+06	1.47042e+06	1.47051e+06
53000000	46331	3091046400	1.46745e+06	1.46745e+06	1.46737e+06	1.46762e+06	1.46749e+06	1.46757e+06	1.46749e+06
54000000	47528	4101873664	1.46136e+06	1.46132e+06	1.46143e+06	1.46151e+06	1.46139e+06	1.46143e+06	1.46139e+06
55000000	52130	4125040640	1.48108e+06	1.48112e+06	1.48108e+06	1.48108e+06	1.48104e+06	1.48112e+06	1.48104e+06
56000000	52917	4150206464	1.47512e+06	1.47516e+06	1.47516e+06	1.4752e+06	1.47531e+06	1.47524e+06	1.47524e+06
57000000	53546	4173279232	1.48014e+06	1.48017e+06	1.48014e+06	1.4801e+06	1.48017e+06	1.48017e+06	1.48021e+06
58000000	54372	4196380672	1.47489e+06	1.47485e+06	1.47493e+06	1.47493e+06	1.47504e+06	1.47496e+06	1.47496e+06
59000000	54937	4221628416	1.47951e+06	1.47966e+06	1.47974e+06	1.47959e+06	1.47966e+06	1.4797e+06	1.47955e+06
60000000	55671	4246740992	1.4742e+06	1.47413e+06	1.47424e+06	1.47435e+06	1.47427e+06	1.47435e+06	1.47435e+06
61000000	56499	4269776896	1.47347e+06	1.47339e+06	1.47357e+06	1.47357e+06	1.47361e+06	1.47357e+06	1.47354e+06
62000000	57065	4292800512	1.47925e+06	1.47933e+06	1.4794e+06	1.47933e+06	1.47922e+06	1.47936e+06	1.47933e+06
63000000	57870	4315779072	1.47234e+06	1.4722e+06	1.47224e+06	1.47227e+06	1.4722e+06	1.47224e+06	1.4721e+06
64000000	58368	4343046144	1.48114e+06	1.48042e+06	1.48107e+06	1.48107e+06	1.48117e+06	1.48107e+06	1.48124e+06
65000000	59329	4366336000	1.47466e+06	1.47469e+06	1.47469e+06	1.47466e+06	1.47483e+06	1.47459e+06	1.47452e+06
66000000	59902	4389359616	1.47625e+06	1.47621e+06	1.47618e+06	1.47618e+06	1.47618e+06	1.47615e+06	1.47621e+06
67000000	60704	4412387328	1.47538e+06	1.47548e+06	1.47535e+06	1.47538e+06	1.47545e+06	1.47538e+06	1.47541e+06
68000000	61486	4439781376	1.47049e+06	1.47056e+06	1.47056e+06	1.47052e+06	1.47065e+06	1.47056e+06	1.47046e+06
69000000	62086	4460621824	1.47556e+06	1.47553e+06	1.47559e+06	1.47559e+06	1.47363e+06	1.4609e+06	1.45086e+06
70000000	63190	4485890048	1.46019e+06	1.4601e+06	1.4601e+06	1.45985e+06	1.46001e+06	1.46034e+06	1.45985e+06
71000000	64051	4511051776	1.4534e+06	1.45388e+06	1.46057e+06	1.46791e+06	1.46791e+06	1.468e+06	1.46797e+06
72000000	64332	4533972992	1.46762e+06	1.46762e+06	1.46762e+06	1.46753e+06	1.46762e+06	1.46762e+06	1.46753e+06
73000000	64910	4559200256	1.47335e+06	1.47335e+06	1.47335e+06	1.47344e+06	1.47353e+06	1.47347e+06	1.4735e+06
74000000	65655	4583170048	1.47284e+06	1.47278e+06	1.47287e+06	1.47302e+06	1.47299e+06	1.47302e+06	1.47302e+06
75000000	66522	4605325312	1.46739e+06	1.46734e+06	1.46739e+06	1.46731e+06	1.46728e+06	1.46739e+06	1.46731e+06
76000000	67094	4630351872	1.4717e+06	1.4717e+06	1.47181e+06	1.47167e+06	1.47178e+06	1.47184e+06	1.47173e+06
77000000	67844	4655656960	1.46975e+06	1.46977e+06	1.4698e+06	1.46977e+06	1.4698e+06	1.46991e+06	1.46977e+06
78000000	68773	4678729728	1.46306e+06	1.46309e+06	1.463e+06	1.46298e+06	1.46306e+06	1.46303e+06	1.46287e+06
79000000	69977	5135642624	1.45095e+06	1.45114e+06	1.45117e+06	1.4513e+06	1.45194e+06	1.45215e+06	1.45133e+06
80000000	70843	5158612992	1.45038e+06	1.45033e+06	1.44993e+06	1.44977e+06	1.44943e+06	1.45109e+06	1.44964e+06
81000000	71862	5181960192	1.44262e+06	1.44267e+06	1.44259e+06	1.44244e+06	1.44426e+06	1.44233e+06	1.44272e+06
82000000	79835	6050177024	1.42914e+06	1.42932e+06	1.42939e+06	1.43069e+06	1.42972e+06	1.43064e+06	1.42929e+06
83000000	80584	6073061376	1.42882e+06	1.42852e+06	1.42877e+06	1.43017e+06	1.42874e+06	1.43074e+06	1.42936e+06
84000000	81695	6098325504	1.42303e+06	1.42332e+06	1.42325e+06	1.42344e+06	1.42305e+06	1.42433e+06	1.42375e+06
85000000	82359	6121480192	1.42426e+06	1.42441e+06	1.42405e+06	1.42431e+06	1.4245e+06	1.42558e+06	1.424e+06
86000000	83273	6146359296	1.42469e+06	1.42358e+06	1.42372e+06	1.42337e+06	1.42372e+06	1.42342e+06	1.42349e+06
87000000	83782	6169653248	1.41955e+06	1.41953e+06	1.4193e+06	1.41927e+06	1.41937e+06	1.41937e+06	1.41985e+06
88000000	84257	6194692096	1.42425e+06	1.42402e+06	1.42374e+06	1.42328e+06	1.42356e+06	1.42358e+06	1.42365e+06
89000000	85060	6218002432	1.42311e+06	1.42213e+06	1.42177e+06	1.42238e+06	1.42245e+06	1.42245e+06	1.42254e+06
90000000	86257	6240997376	1.41554e+06	1.41552e+06	1.41581e+06	1.41565e+06	1.41583e+06	1.41614e+06	1.41627e+06
91000000	86966	6266081280	1.41977e+06	1.41983e+06	1.42205e+06	1.42188e+06	1.42185e+06	1.42161e+06	1.42183e+06
92000000	87765	6289305600	1.41436e+06	1.41464e+06	1.41469e+06	1.41458e+06	1.41462e+06	1.41467e+06	1.41412e+06
93000000	88373	6314340352	1.41985e+06	1.4198e+06	1.41998e+06	1.42009e+06	1.42017e+06	1.42019e+06	1.42035e+06
94000000	89377	6335520768	1.41377e+06	1.41379e+06	1.41392e+06	1.4137e+06	1.41366e+06	1.41379e+06	1.41381e+06
95000000	89912	6362832896	1.41852e+06	1.41874e+06	1.41878e+06	1.41903e+06	1.41878e+06	1.41874e+06	1.41863e+06
96000000	90691	6385655808	1.41718e+06	1.41714e+06	1.41702e+06	1.4171e+06	1.41691e+06	1.41631e+06	1.41626e+06
97000000	91784	6410846208	1.4098e+06	1.40974e+06	1.40976e+06	1.40997e+06	1.40999e+06	1.40984e+06	1.40978e+06
98000000	92281	6433927168	1.41406e+06	1.41392e+06	1.414e+06	1.414e+06	1.41406e+06	1.41396e+06	1.41418e+06
99000000	93488	6454906880	1.40781e+06	1.40773e+06	1.40779e+06	1.40749e+06	1.40705e+06	1.40721e+06	1.40721e+06
100000000	93913	6482206720	1.41167e+06	1.41153e+06	1.41127e+06	1.41058e+06	1.4108e+06	1.41097e+06	1.41099e+06
