num-inserts	build-time	memory	query-100	query-95	query-75	query-50	query-25	query-5	query-0
28000000	17233	1025241088	1.45221e+06	1.45251e+06	1.45236e+06	1.45198e+06	1.45296e+06	1.45251e+06	1.45228e+06
29000000	17900	1054785536	1.44271e+06	1.44243e+06	1.44271e+06	1.43992e+06	1.44271e+06	1.44264e+06	1.44271e+06
30000000	18305	1081999360	1.44676e+06	1.44683e+06	1.44683e+06	1.44725e+06	1.44711e+06	1.44662e+06	1.44718e+06
31000000	19061	1111441408	1.43572e+06	1.43565e+06	1.43545e+06	1.43578e+06	1.43558e+06	1.43578e+06	1.43585e+06
32000000	19578	1140723712	1.43215e+06	1.43228e+06	1.43222e+06	1.4326e+06	1.43215e+06	1.43228e+06	1.43228e+06
33000000	20151	1168011264	1.42876e+06	1.42894e+06	1.42894e+06	1.42888e+06	1.42894e+06	1.429e+06	1.429e+06
34000000	20717	1197277184	1.42552e+06	1.42558e+06	1.42558e+06	1.4257e+06	1.42552e+06	1.42564e+06	1.42558e+06
35000000	21108	1226678272	1.43044e+06	1.43056e+06	1.43056e+06	1.43056e+06	1.43056e+06	1.43056e+06	1.4305e+06
36000000	21906	1256075264	1.41989e+06	1.41989e+06	1.41989e+06	1.41989e+06	1.41978e+06	1.41978e+06	1.41995e+06
37000000	22391	1285447680	1.4198e+06	1.41985e+06	1.41975e+06	1.41996e+06	1.42002e+06	1.42002e+06	1.42007e+06
38000000	22794	1312763904	1.42237e+06	1.42232e+06	1.42232e+06	1.42242e+06	1.42237e+06	1.42242e+06	1.42232e+06
39000000	23342	1341976576	1.41818e+06	1.42025e+06	1.42025e+06	1.4202e+06	1.4203e+06	1.4202e+06	1.41999e+06
40000000	23905	1371418624	1.41784e+06	1.41794e+06	1.41794e+06	1.41794e+06	1.41799e+06	1.41794e+06	1.41799e+06
41000000	24446	1398697984	1.41579e+06	1.41575e+06	1.41575e+06	1.4157e+06	1.41584e+06	1.41579e+06	1.41575e+06
42000000	26605	1637679104	1.44072e+06	1.44068e+06	1.44082e+06	1.44097e+06	1.44097e+06	1.44092e+06	1.44068e+06
43000000	26994	1667133440	1.44616e+06	1.44616e+06	1.44611e+06	1.4462e+06	1.44611e+06	1.44611e+06	1.4462e+06
44000000	27508	1694449664	1.44732e+06	1.44742e+06	1.44742e+06	1.44737e+06	1.44737e+06	1.44746e+06	1.44737e+06
45000000	28337	1723863040	1.4436e+06	1.44425e+06	1.44439e+06	1.44421e+06	1.44416e+06	1.44383e+06	1.44374e+06
46000000	28648	1753137152	1.44946e+06	1.4496e+06	1.44955e+06	1.44978e+06	1.44978e+06	1.44973e+06	1.44987e+06
47000000	29457	1782460416	1.44433e+06	1.44598e+06	1.44602e+06	1.44602e+06	1.44606e+06	1.44602e+06	1.44606e+06
48000000	29765	1811836928	1.44687e+06	1.44796e+06	1.44792e+06	1.44792e+06	1.44801e+06	1.44788e+06	1.44809e+06
49000000	30456	1839095808	1.44863e+06	1.44859e+06	1.44889e+06	1.44863e+06	1.44876e+06	1.44872e+06	1.44868e+06
50000000	31245	1866199040	1.445e+06	1.44525e+06	1.44881e+06	1.44978e+06	1.44978e+06	1.44982e+06	1.44982e+06
51000000	31417	1895665664	1.45602e+06	1.45606e+06	1.45602e+06	1.45598e+06	1.45589e+06	1.45602e+06	1.45614e+06
52000000	32007	1925005312	1.45719e+06	1.45715e+06	1.45728e+06	1.45724e+06	1.45528e+06	1.45243e+06	1.45247e+06
53000000	32684	1954279424	1.45253e+06	1.45277e+06	1.45118e+06	1.45289e+06	1.45273e+06	1.45293e+06	1.45309e+06
54000000	33695	1981759488	1.44633e+06	1.44636e+06	1.44609e+06	1.44625e+06	1.44621e+06	1.45103e+06	1.45103e+06
55000000	33705	2011074560	1.45322e+06	1.45333e+06	1.45345e+06	1.4536e+06	1.4536e+06	1.4536e+06	1.4536e+06
56000000	34308	2040532992	1.45172e+06	1.45168e+06	1.45179e+06	1.45172e+06	1.45176e+06	1.45176e+06	1.45176e+06
57000000	34895	2069741568	1.44964e+06	1.44968e+06	1.44968e+06	1.44972e+06	1.44968e+06	1.44968e+06	1.44968e+06
58000000	35410	2099171328	1.44772e+06	1.44783e+06	1.44783e+06	1.44776e+06	1.44776e+06	1.44776e+06	1.44768e+06
59000000	36327	2126458880	1.44134e+06	1.44138e+06	1.44145e+06	1.44124e+06	1.44124e+06	1.44124e+06	1.44142e+06
60000000	36769	2153619456	1.44168e+06	1.44429e+06	1.4447e+06	1.44456e+06	1.4447e+06	1.4445e+06	1.44467e+06
61000000	37160	2183041024	1.44252e+06	1.44252e+06	1.44256e+06	1.43797e+06	1.43797e+06	1.43831e+06	1.438e+06
62000000	38170	2212392960	1.43114e+06	1.43161e+06	1.43141e+06	1.43164e+06	1.43151e+06	1.43161e+06	1.43128e+06
63000000	38468	2241675264	1.43328e+06	1.43328e+06	1.43299e+06	1.43312e+06	1.43309e+06	1.43302e+06	1.43296e+06
64000000	39019	2270945280	1.43046e+06	1.43068e+06	1.42969e+06	1.43071e+06	1.43065e+06	1.43068e+06	1.43068e+06
65000000	39388	2298482688	1.43573e+06	1.43567e+06	1.4357e+06	1.43573e+06	1.43577e+06	1.4357e+06	1.43564e+06
66000000	40015	2327744512	1.43394e+06	1.43397e+06	1.434e+06	1.43403e+06	1.43403e+06	1.43108e+06	1.42904e+06
67000000	41234	2356924416	1.42106e+06	1.42112e+06	1.421e+06	1.42109e+06	1.42094e+06	1.42082e+06	1.42094e+06
68000000	41255	2386452480	1.42594e+06	1.42591e+06	1.42677e+06	1.43052e+06	1.43059e+06	1.43052e+06	1.43059e+06
69000000	41971	2413645824	1.42312e+06	1.42427e+06	1.42444e+06	1.42447e+06	1.4245e+06	1.42456e+06	1.42447e+06
70000000	42209	2443087872	1.42802e+06	1.42805e+06	1.42802e+06	1.42802e+06	1.4279e+06	1.42802e+06	1.42802e+06
71000000	42769	2470248448	1.42642e+06	1.42648e+06	1.4265e+06	1.42639e+06	1.42645e+06	1.42645e+06	1.42642e+06
72000000	43716	2499723264	1.42026e+06	1.42026e+06	1.42026e+06	1.42026e+06	1.4202e+06	1.42026e+06	1.42026e+06
73000000	43890	2529169408	1.42342e+06	1.42345e+06	1.42345e+06	1.42345e+06	1.42339e+06	1.42342e+06	1.42245e+06
74000000	44488	2558410752	1.42253e+06	1.4225e+06	1.42256e+06	1.42253e+06	1.42258e+06	1.42258e+06	1.42256e+06
75000000	45017	2587774976	1.42124e+06	1.42132e+06	1.42132e+06	1.42129e+06	1.42134e+06	1.42134e+06	1.42132e+06
76000000	46026	2615070720	1.41498e+06	1.41509e+06	1.41509e+06	1.41503e+06	1.41503e+06	1.41506e+06	1.41509e+06
77000000	46198	2644353024	1.41792e+06	1.41854e+06	1.4186e+06	1.4186e+06	1.4186e+06	1.41854e+06	1.41852e+06
78000000	47141	2673668096	1.41202e+06	1.41199e+06	1.41205e+06	1.41199e+06	1.41199e+06	1.41202e+06	1.41205e+06
79000000	47313	2700972032	1.41653e+06	1.41653e+06	1.41656e+06	1.41653e+06	1.41663e+06	1.41658e+06	1.41656e+06
80000000	47876	2730397696	1.41533e+06	1.4154e+06	1.41538e+06	1.41543e+06	1.41538e+06	1.4154e+06	1.41538e+06
81000000	48812	2757640192	1.40874e+06	1.40877e+06	1.40874e+06	1.40877e+06	1.40867e+06	1.40877e+06	1.40884e+06
82000000	49025	2787000320	1.41301e+06	1.41304e+06	1.41321e+06	1.41314e+06	1.41318e+06	1.41316e+06	1.41318e+06
83000000	49519	2816327680	1.41212e+06	1.41214e+06	1.41214e+06	1.41217e+06	1.41214e+06	1.41214e+06	1.41212e+06
84000000	53593	3267252224	1.4374e+06	1.4373e+06	1.43735e+06	1.4373e+06	1.43663e+06	1.43735e+06	1.43737e+06
85000000	53788	3296669696	1.44214e+06	1.44219e+06	1.44219e+06	1.44217e+06	1.44126e+06	1.44222e+06	1.44222e+06
86000000	55013	3326033920	1.43563e+06	1.43577e+06	1.43577e+06	1.43582e+06	1.43592e+06	1.4357e+06	1.43587e+06
87000000	55278	3353169920	1.43887e+06	1.43887e+06	1.43883e+06	1.43885e+06	1.43883e+06	1.4389e+06	1.4389e+06
88000000	55833	3382558720	1.44142e+06	1.44135e+06	1.44139e+06	1.44132e+06	1.44144e+06	1.43857e+06	1.43706e+06
89000000	56240	3409866752	1.43997e+06	1.43922e+06	1.4399e+06	1.44008e+06	1.43994e+06	1.44006e+06	1.43997e+06
90000000	56673	3439210496	1.44509e+06	1.44506e+06	1.44509e+06	1.44504e+06	1.44499e+06	1.44509e+06	1.44506e+06
91000000	57705	3468505088	1.43703e+06	1.43621e+06	1.43612e+06	1.43644e+06	1.43615e+06	1.43621e+06	1.43619e+06
92000000	58345	3495796736	1.43934e+06	1.43957e+06	1.43907e+06	1.43923e+06	1.43822e+06	1.43939e+06	1.43941e+06
93000000	58867	3525206016	1.44229e+06	1.44206e+06	1.44188e+06	1.44488e+06	1.44648e+06	1.4465e+06	1.44653e+06
94000000	59803	3554578432	1.43953e+06	1.43947e+06	1.43949e+06	1.43958e+06	1.43964e+06	1.43951e+06	1.43955e+06
95000000	59470	3584036864	1.44773e+06	1.44852e+06	1.4485e+06	1.44848e+06	1.44835e+06	1.4485e+06	1.44857e+06
96000000	60129	3613278208	1.44831e+06	1.44836e+06	1.44838e+06	1.44831e+06	1.44834e+06	1.44831e+06	1.44831e+06
97000000	61090	3642482688	1.43328e+06	1.43902e+06	1.43919e+06	1.43915e+06	1.43945e+06	1.43919e+06	1.43919e+06
98000000	61771	3669934080	1.44264e+06	1.44249e+06	1.44277e+06	1.44379e+06	1.44692e+06	1.44673e+06	1.44677e+06
99000000	61721	3697168384	1.45025e+06	1.45027e+06	1.44942e+06	1.45021e+06	1.45025e+06	1.45021e+06	1.45023e+06
100000000	62795	3726561280	1.44563e+06	1.4455e+06	1.44559e+06	1.44559e+06	1.44557e+06	1.44559e+06	1.44557e+06
